ID|CARDTYPE|NAME|CARDNO|IDCARD|MSISDN|ADDRESS|DATEOFBIRTH
305|HYBRID|pkxywnjp|1698760785662|1698760785662|84057717216|aizouuph|1991-08-22
306|VISA|grzdmgps|1698760785662|1698760785662|84195920314|gwdeqslr|1991-02-21
307|HYBRID|ajgofhxo|1698760785662|1698760785662|84551516256|artwelen|1953-06-01
308|JCB|mrfvrnni|1698760785662|1698760785662|84860929565|zyhyfssz|1921-04-16
309|VISA|sayjlfgo|1698760785662|1698760785662|84085028979|ezgjyasc|1906-11-16
310|VISA|lqlirvlc|1698760785662|1698760785662|84142723404|jcumjaoq|1916-11-12
311|VISA|ktxboiqf|1698760785662|1698760785662|84979757271|ltwyfaju|1918-04-26
312|HYBRID|ibqbxijh|1698760785662|1698760785662|841263617934|zbetugyy|1900-01-11
313|HYBRID|ayildelp|1698760785662|1698760785662|84309401936|fzzfoaqw|1966-02-20
314|VISA|vzxxrxki|1698760785662|1698760785662|84608563534|tgjozdul|1903-11-18
315|VISA|cjqenaoh|1698760785662|1698760785662|84972446482|yxeakfsf|1926-11-28
316|JCB|iaapclls|1698760785662|1698760785662|84399501108|dumgccwd|1980-02-07
317|VISA|afdpnawg|1698760785662|1698760785662|845070070215|hrthqgeq|1985-09-28
318|VISA|hysixhql|1698760785662|1698760785662|84242003782|zkhdewik|1957-03-18
319|VISA|escfwswv|1698760785662|1698760785662|844620036520|avgmehmg|1956-11-13
320|JCB|qojevgcz|1698760785662|1698760785662|84220103866|ssxextxx|1977-03-25
321|JCB|wbwoqiug|1698760785662|1698760785662|84577929746|mxvpxtru|1977-08-16
322|JCB|qzapwjve|1698760785662|1698760785662|841974133649|yzjyoiwd|1965-04-18
323|HYBRID|iuretxgv|1698760785662|1698760785662|846403097960|jxfevwia|1912-01-19
324|HYBRID|hhwclrqm|1698760785662|1698760785662|84128350026|fdcatrpp|1915-08-25
325|HYBRID|tlbputud|1698760785662|1698760785662|84130744737|cgmivpar|1945-06-28
326|HYBRID|ywjjmjuv|1698760785662|1698760785662|84224599424|vsjscqxw|1945-11-25
327|HYBRID|rruvfomb|1698760785662|1698760785662|844555725312|gmswmnca|1986-10-23
328|HYBRID|hjkdlfmu|1698760785662|1698760785662|842759127530|mdvhjuwd|1916-07-18
329|HYBRID|vbosknmj|1698760785662|1698760785662|84691955650|kshafdkj|1974-10-09
330|VISA|krmnpqjm|1698760785662|1698760785662|84910133371|vnbgmgjj|1908-04-28
331|VISA|xyrjihcr|1698760785662|1698760785662|84089035683|qkufcgfs|1918-04-17
332|HYBRID|gitpjnfd|1698760785662|1698760785662|84086212960|zsgsucip|1950-10-01
333|VISA|aldqprpn|1698760785662|1698760785662|847662714452|ccgwcooa|1941-03-28
334|HYBRID|fqcurahi|1698760785662|1698760785662|840884508511|ubsdvhie|1948-09-21
335|HYBRID|qsrpcisl|1698760785662|1698760785662|84768481787|rxdotdub|1956-03-23
336|JCB|qvkvprlj|1698760785662|1698760785662|845562557622|vwsdomtk|1911-03-04
337|HYBRID|bqwybmec|1698760785662|1698760785662|84448464441|jfnnoudl|2002-05-20
338|JCB|hiynbsmh|1698760785662|1698760785662|843306112934|tbworrug|1921-08-20
339|HYBRID|qydhkidu|1698760785662|1698760785662|84940994110|guemygwa|1979-11-28
340|HYBRID|wfbpspyp|1698760785662|1698760785662|841617025061|wbowyats|1939-06-25
341|VISA|cmxliznp|1698760785662|1698760785662|84556302429|vgdbppop|1980-02-01
342|HYBRID|daqeainf|1698760785662|1698760785662|845170045950|oalpzcbx|1992-10-27
343|VISA|wjqgfyoe|1698760785662|1698760785662|84871819872|nnerzvze|1924-07-21
344|JCB|gbpzzrjv|1698760785662|1698760785662|84158233035|uqttuext|1972-07-26
345|JCB|afjrwtms|1698760785662|1698760785662|849610254114|nnvyglxi|1951-01-28
346|VISA|nmvlispo|1698760785662|1698760785662|843217862612|erayqjes|1950-02-18
347|VISA|otdrzdjj|1698760785662|1698760785662|84709537294|wtcxhrqb|1984-05-20
348|JCB|rpkbbkpy|1698760785662|1698760785662|84927068131|cnxfpzfk|1988-09-15
349|VISA|bwuiyarg|1698760785662|1698760785662|84194462137|cdytfghu|1906-02-28
350|JCB|bbclnozf|1698760785662|1698760785662|841475082843|reczbfak|1946-12-13
351|VISA|kiazukfa|1698760785662|1698760785662|842336240495|codznonj|2006-08-22
352|HYBRID|vgcispgu|1698760785662|1698760785662|84872041187|lpsarfml|1982-12-23
353|HYBRID|qrwixcwg|1698760785662|1698760785662|843869432699|dhccjaml|1982-03-09
354|HYBRID|daqehqef|1698760785662|1698760785662|840926915895|tfytgmuk|1954-06-19
355|JCB|jznkwxhe|1698760785662|1698760785662|84171480880|wthlhnpx|1999-12-07
356|JCB|uabldokc|1698760785662|1698760785662|842715360739|vtjuenrv|1931-06-15
357|VISA|yvdfocuh|1698760785662|1698760785662|84609908863|yhtyhexs|1925-07-15
358|HYBRID|ewjvsdmq|1698760785662|1698760785662|84101123447|xhekyblp|1933-09-01
359|HYBRID|suziblli|1698760785662|1698760785662|847130338379|uwqrmbus|1972-08-03
360|JCB|nkabftzv|1698760785662|1698760785662|844304652712|iuwdmtma|1958-09-22
361|HYBRID|savoriyi|1698760785662|1698760785662|84031803702|wfadlwxu|1941-04-17
362|HYBRID|neboqrnj|1698760785662|1698760785662|849644265775|utpxrqmm|1917-02-17
363|VISA|esjnqggr|1698760785662|1698760785662|84173664804|kizbxqxo|1923-02-07
364|VISA|boqafrcy|1698760785662|1698760785662|84388713940|uupbbkty|1924-04-23
365|VISA|jygmrfvi|1698760785662|1698760785662|84352422925|mrbwlatm|1984-05-12
366|JCB|pmwhopif|1698760785662|1698760785662|848919010391|rtcibxlv|1903-10-26
367|HYBRID|wjfzndgr|1698760785662|1698760785662|844946903173|cdlroobe|1982-01-11
368|JCB|xbhqljoq|1698760785662|1698760785662|84887751582|provfalz|1927-10-04
369|JCB|nhgiatqc|1698760785662|1698760785662|84051026012|iihvzuts|1913-02-05
370|HYBRID|faszwsjt|1698760785662|1698760785662|846718693225|hrfkcocx|1963-06-28
371|VISA|wppllcql|1698760785662|1698760785662|84611538605|drtbmqkp|2001-02-10
372|VISA|fwzwobcx|1698760785662|1698760785662|845207877669|vthgbeyp|1968-06-24
373|VISA|sgmnlczv|1698760785662|1698760785662|84781842014|kkwjqsnz|1958-02-21
374|VISA|nxqxlfrc|1698760785662|1698760785662|84210173777|txjuqbpd|1984-09-06
375|JCB|ppxgxuhw|1698760785662|1698760785662|84928679623|zfzinlar|1998-10-08
376|JCB|iwedfsrm|1698760785662|1698760785662|84831149332|ljejqlmu|1951-02-23
377|VISA|klcckabs|1698760785662|1698760785662|84840622998|eyitwaxt|1973-11-19
378|HYBRID|bxatrgjm|1698760785662|1698760785662|84774948186|lfrqcjqq|1941-12-17
379|HYBRID|myochvfq|1698760785662|1698760785662|847813553109|agtkkmdj|2005-01-20
380|JCB|fpzhlpbv|1698760785662|1698760785662|842625667120|dlanwqww|1939-02-13
381|VISA|nxhybnen|1698760785662|1698760785662|848736633814|tualabwi|1935-10-22
382|JCB|jkjfrydg|1698760785662|1698760785662|848534432550|vjbapadb|2005-06-10
383|JCB|lefnzagz|1698760785662|1698760785662|84931285947|xolpoxiq|1963-12-22
384|VISA|rwpqbndj|1698760785662|1698760785662|84804462715|grxvpmib|1988-11-28
385|HYBRID|capjbyxl|1698760785662|1698760785662|849594024433|ougywlrb|1905-01-06
386|HYBRID|qtnonxnt|1698760785662|1698760785662|842887552906|mcalujhv|1945-06-17
387|VISA|uhtrkvnr|1698760785662|1698760785662|848782736412|nikdbpuk|1933-12-11
388|VISA|xfegtmit|1698760785662|1698760785662|844994958059|npzpgggl|1951-07-06
389|HYBRID|gdppeqqi|1698760785662|1698760785662|840774092635|zunvljdz|1996-05-12
390|HYBRID|qtdrsuyu|1698760785662|1698760785662|841280018514|blnvwnjl|1991-12-26
391|JCB|wujaovop|1698760785662|1698760785662|845885765338|ihlegwtk|1912-12-13
392|JCB|kjdqirak|1698760785662|1698760785662|84277293062|fimsjcxd|1945-06-02
393|JCB|kqypjrqo|1698760785662|1698760785662|84305159348|cunvqfcx|1902-03-01
394|HYBRID|vvhuxhjh|1698760785662|1698760785662|84776733678|xyjtcznt|1934-11-22
395|HYBRID|rqyqremx|1698760785662|1698760785662|84397754710|egdpeqdm|1982-09-20
396|VISA|oriwbsuj|1698760785662|1698760785662|842285868736|mouisodv|1976-04-19
397|HYBRID|otciwltg|1698760785662|1698760785662|842162028011|xfmizlhr|1949-12-02
398|HYBRID|wolqofcw|1698760785662|1698760785662|846863106536|umhnffjj|1957-05-09
399|JCB|fvgjnvhz|1698760785662|1698760785662|848706412066|ngdmyvak|1924-12-01
400|JCB|mtwmtemr|1698760785662|1698760785662|845828641537|vkwwdffc|1934-09-26
401|HYBRID|fgmluetg|1698760785662|1698760785662|84764474495|yggftkva|1929-08-07
402|HYBRID|vvppropd|1698760785662|1698760785662|84683357580|ufodmelk|1920-01-16
403|JCB|jobjxyfn|1698760785662|1698760785662|84952765170|kbzgceaz|1991-01-06
404|HYBRID|crlztugg|1698760785662|1698760785662|84594216533|rvieyhla|2006-06-27
405|JCB|prdlqbph|1698760785662|1698760785662|846947656682|qcmbobyi|1925-11-06
406|JCB|nykzthig|1698760785662|1698760785662|846588776752|kbmjwklb|1972-04-28
407|JCB|hvyinpsh|1698760785662|1698760785662|840338782584|kgxtzdal|1934-11-13
408|JCB|tloubtqf|1698760785662|1698760785662|846877797464|yazecabr|1953-05-18
409|JCB|wboxzlxc|1698760785662|1698760785662|84385128482|xvbzevhe|1959-11-17
410|HYBRID|qmhpvohy|1698760785662|1698760785662|846526712709|cgnjmjwr|1954-08-21
411|HYBRID|bjsjsdcy|1698760785662|1698760785662|84531729100|grdpandi|1907-11-15
412|HYBRID|qmzezgac|1698760785662|1698760785662|847136131967|ecamghsx|1968-03-11
413|HYBRID|qzxaeoyc|1698760785663|1698760785663|842930875571|lausngsq|1981-09-19
414|JCB|avdjdlqo|1698760785663|1698760785663|84361479294|lcvhzasf|1978-05-22
415|VISA|bgrephnm|1698760785663|1698760785663|84980955427|fyuayspv|1951-05-05
416|HYBRID|weofrzeb|1698760785663|1698760785663|848069345127|kpowekst|1931-05-24
417|VISA|nllaeihy|1698760785663|1698760785663|840738229745|wdtatyws|2001-05-17
418|JCB|houykhjc|1698760785663|1698760785663|84884940787|hchritgw|1999-01-14
419|VISA|dovnouzo|1698760785663|1698760785663|848054514805|neuddwpk|1913-08-04
420|VISA|ecuzweej|1698760785663|1698760785663|845171231857|ouysmphb|1931-11-28
421|VISA|gtnhtojl|1698760785663|1698760785663|84999582982|itmowzmn|1998-08-12
422|HYBRID|ydermiqm|1698760785663|1698760785663|843938112301|kmatabil|1967-08-17
423|VISA|vlhexkun|1698760785663|1698760785663|849597056085|kkscapxs|1905-09-12
424|VISA|fdoqhrlg|1698760785663|1698760785663|84129654221|uzneqxcv|1949-05-06
425|VISA|yzvdcieh|1698760785663|1698760785663|841272147462|ifxonqia|1996-07-26
426|HYBRID|ishersgd|1698760785663|1698760785663|848309862087|zjonjfal|1969-06-15
427|VISA|wdbjqggc|1698760785663|1698760785663|84866749895|caucugdw|1919-07-16
428|JCB|oojxzzwh|1698760785663|1698760785663|84726266063|pmhdweto|1976-10-21
429|VISA|lrrfhnpq|1698760785663|1698760785663|840448796431|soemfnwi|1970-03-24
430|VISA|iknckbze|1698760785663|1698760785663|841898587936|ygrbqvsq|1972-03-20
431|JCB|dyypzlnn|1698760785663|1698760785663|844421070690|gmswthre|1922-02-20
432|VISA|qxngeaza|1698760785663|1698760785663|847898914229|cxrpdvoc|1976-04-21
433|HYBRID|hpwkepoq|1698760785663|1698760785663|84056101439|fliyragp|1962-04-04
434|VISA|gplgnnla|1698760785663|1698760785663|841570655210|yunjqiar|1930-02-27
435|JCB|vtrjmafx|1698760785663|1698760785663|845780764235|pcfenlzn|1990-11-26
436|JCB|dfuskpjw|1698760785663|1698760785663|84285676259|fihpymjr|1967-03-05
437|VISA|duxhizzt|1698760785663|1698760785663|84227307668|wlkbhoyk|1930-12-04
438|HYBRID|tiidpxwr|1698760785663|1698760785663|84385883542|reykyvht|1995-09-20
439|JCB|bfguepwv|1698760785663|1698760785663|847280926719|kvmjcqri|1938-11-01
440|HYBRID|eqyipzjh|1698760785663|1698760785663|848215427811|uunzlfcd|1986-09-20
441|VISA|yubjytlp|1698760785663|1698760785663|84783374284|mukhvifb|1918-01-11
442|HYBRID|uklrkewf|1698760785663|1698760785663|84204775507|ymplzvrv|1928-07-25
443|JCB|esyhkbcp|1698760785663|1698760785663|84589183197|pdlzellk|1987-04-11
444|HYBRID|sxjaqnri|1698760785663|1698760785663|84708349083|kcpusaak|1976-06-26
445|JCB|clwpedjb|1698760785663|1698760785663|849028046025|uhysuygy|1926-07-05
446|VISA|fzjiwrzk|1698760785663|1698760785663|84951481550|afkepueg|1907-09-23
447|JCB|elmkhexi|1698760785663|1698760785663|84453080629|xwxdcbns|1916-04-26
448|HYBRID|qnpmmyzu|1698760785663|1698760785663|848528011957|mrwgoenv|1904-12-11
449|VISA|eprxfvms|1698760785663|1698760785663|847836856377|lmlexefk|1902-01-14
450|VISA|qiknrwps|1698760785663|1698760785663|848046085014|qxngwbth|1994-09-02
451|JCB|nqfzhghs|1698760785663|1698760785663|840899036482|dgbnkbwq|1913-10-03
452|HYBRID|xmyjbawv|1698760785663|1698760785663|842349788996|wsnneljf|1984-02-24
453|VISA|zjqwckgj|1698760785663|1698760785663|84703857831|aqhrmtyf|1961-02-05
454|HYBRID|gwhtpajt|1698760785663|1698760785663|846874953985|gzhhplmi|2000-05-21
455|HYBRID|fydtdiic|1698760785663|1698760785663|841148053420|tqggjqat|1955-02-04
456|HYBRID|ntclxjeu|1698760785663|1698760785663|84973663826|xsatnpxz|1929-03-26
457|VISA|helrcrtd|1698760785663|1698760785663|84690247721|dgidklxd|1987-05-23
458|VISA|ukidkuen|1698760785663|1698760785663|849599538146|ubatcrgm|1938-05-11
459|JCB|axvrpalp|1698760785663|1698760785663|84018425648|pihcftqr|1990-08-02
460|JCB|pvmxtqfk|1698760785663|1698760785663|84514966303|lejmvzuw|1912-04-12
461|VISA|pvaoycjx|1698760785663|1698760785663|849439675549|ihjglhvk|1914-03-24
462|VISA|lajceypp|1698760785663|1698760785663|84613366125|vetoihif|1955-01-10
463|JCB|vqykpwog|1698760785663|1698760785663|84885925971|cdvecngs|1996-01-27
464|JCB|ltylsqwb|1698760785663|1698760785663|84951780935|vwywvdli|1985-07-23
465|JCB|yymbagcv|1698760785663|1698760785663|842527276452|qoexokqb|1954-12-21
466|VISA|mvgcqpnt|1698760785663|1698760785663|84667558032|sedecvhj|1929-03-26
467|VISA|qbpyikbv|1698760785663|1698760785663|84839450504|rxnmbehx|1994-09-20
468|HYBRID|xqifnnde|1698760785663|1698760785663|84768037334|qcwvoops|2001-01-11
469|HYBRID|iyxokivw|1698760785663|1698760785663|84870552378|raigonce|1998-01-10
470|HYBRID|nqfbvgql|1698760785663|1698760785663|849192902125|klxwpvai|1963-08-20
471|VISA|toqhvetk|1698760785663|1698760785663|847176303409|ltlouewy|1985-06-02
472|HYBRID|gyapfplp|1698760785663|1698760785663|848210105800|emldjqei|1978-07-23
473|VISA|injxqwbx|1698760785663|1698760785663|84835631545|dxquiiwm|1974-04-14
474|JCB|cwynhbfz|1698760785663|1698760785663|84114192881|cwxeouyr|1980-08-09
475|JCB|eetoegbl|1698760785663|1698760785663|847042772664|jupfiwib|1914-06-16
476|HYBRID|eabnajeg|1698760785663|1698760785663|84148818843|hoahumvx|1967-03-26
477|HYBRID|pfmjyskr|1698760785663|1698760785663|843850732754|pjcxjvvv|1948-12-20
478|JCB|tlohzvhe|1698760785663|1698760785663|846634671712|rfvtbqtd|1949-02-16
479|VISA|cjmmcvbs|1698760785663|1698760785663|84664076005|gsokxkcs|1948-06-11
480|HYBRID|wrmpangk|1698760785663|1698760785663|84301762889|wvcuzqdm|1981-02-22
481|VISA|onzlqrmw|1698760785663|1698760785663|845123606201|ppvvasky|1954-05-19
482|JCB|iikvocqm|1698760785663|1698760785663|84534769708|qlsqtchw|1911-06-23
483|HYBRID|qxjseneh|1698760785663|1698760785663|84185225047|zsehtxpf|1939-10-16
484|JCB|xfpjtdje|1698760785663|1698760785663|841717667034|mjkbmesl|1919-12-23
485|HYBRID|fjydwhoj|1698760785663|1698760785663|84162655854|njlheiba|2000-03-27
486|VISA|gybkbsqx|1698760785663|1698760785663|843052722835|vbngyygu|1973-05-27
487|HYBRID|xzaqqtyz|1698760785663|1698760785663|846344381578|rzejlujl|1917-05-07
488|HYBRID|hmwmssqa|1698760785663|1698760785663|84163167231|fanjyrwm|1917-04-10
489|VISA|weoazfsk|1698760785663|1698760785663|84063200641|wbvdabpf|2003-05-24
490|HYBRID|xvuflcno|1698760785663|1698760785663|84852534752|ertcbynj|1957-11-01
491|JCB|urodvxfu|1698760785663|1698760785663|84534233413|hrjrsrbw|1954-04-02
492|VISA|dxschjko|1698760785663|1698760785663|84090223784|hayprzek|1942-08-08
493|JCB|onywzzal|1698760785663|1698760785663|84685114762|wsvbevsf|1923-03-12
494|JCB|puuvnxep|1698760785663|1698760785663|84387118596|blulcncg|1983-12-10
495|HYBRID|pakelhqq|1698760785663|1698760785663|849770525560|vusnvkel|1931-07-13
496|HYBRID|monmdwcj|1698760785663|1698760785663|84447913136|qtzvfvdf|1921-05-08
497|VISA|xpbuewfw|1698760785663|1698760785663|84708527341|gjkfvpvl|1911-09-08
498|JCB|wltereme|1698760785663|1698760785663|84124962877|ghfdllxs|1924-08-03
499|HYBRID|pgvdufoj|1698760785663|1698760785663|843415791040|yvhazyxi|2006-07-01
500|VISA|dbrslbat|1698760785663|1698760785663|844344846449|atvdamuz|1979-07-01
501|JCB|fqpgbdpt|1698760785663|1698760785663|843234702994|anpgjigj|1928-05-23
502|HYBRID|wwisgyzk|1698760785663|1698760785663|842033892716|ehikprhp|1960-11-02
503|VISA|qwfpuklc|1698760785663|1698760785663|847936444199|lhqwgovo|2003-02-12
504|HYBRID|wfshhtbr|1698760785663|1698760785663|84707181069|wemhotja|1963-05-23
505|HYBRID|ghifakbx|1698760785663|1698760785663|84269711373|uovrpisk|1929-08-08
506|HYBRID|ervrygyr|1698760785663|1698760785663|849529742247|rjebwlkx|2003-04-26
507|VISA|kktlkjwu|1698760785663|1698760785663|84427918795|giefheiz|1937-05-04
508|HYBRID|dodqemgj|1698760785663|1698760785663|84486165365|xckxuwwu|1916-04-04
509|JCB|evdxqlzx|1698760785663|1698760785663|842409144537|vubebxeh|1946-09-10
510|HYBRID|kfqhmfad|1698760785663|1698760785663|844246196057|brhwrxoc|1910-10-19
511|HYBRID|icztjkhf|1698760785663|1698760785663|848183456015|doudyqjh|2003-07-24
512|VISA|nxwoahuz|1698760785663|1698760785663|84525316273|slircaip|1906-02-04
513|VISA|vpjzlwnk|1698760785663|1698760785663|846831794061|talvoxqp|1931-03-04
514|HYBRID|imzgwhuy|1698760785663|1698760785663|843968075190|aaevemes|1903-06-25
515|HYBRID|jbqkkgrt|1698760785663|1698760785663|84633978370|rqfidkdv|1999-01-23
516|HYBRID|keggsaqr|1698760785663|1698760785663|84763251168|fffoercs|1925-12-04
517|HYBRID|kstsvsyi|1698760785663|1698760785663|841412823685|cwpqmifa|1913-09-03
518|VISA|sfnjsvxx|1698760785663|1698760785663|84178817103|lyxteqke|1900-05-22
519|VISA|yijlckxf|1698760785663|1698760785663|84709362593|zbhctece|1981-03-14
520|VISA|suydltih|1698760785663|1698760785663|841878931088|kzarcmrz|2003-08-16
521|HYBRID|pnrnnhxq|1698760785663|1698760785663|84138183882|tiybpnsx|2003-11-06
522|JCB|dllgbfck|1698760785663|1698760785663|84955229173|qvusbpzf|1917-09-15
523|JCB|yssdfvcg|1698760785663|1698760785663|84993355353|xdsvwarc|1975-08-06
524|HYBRID|qkuatpuw|1698760785663|1698760785663|840094937437|nfqjizhe|1997-03-17
525|JCB|gosputgu|1698760785663|1698760785663|84110544793|yxsdpwxx|1979-11-04
526|HYBRID|ovxpfbmo|1698760785663|1698760785663|84232253465|xxgrahxy|1902-06-19
527|HYBRID|rdrymlwe|1698760785663|1698760785663|843618461842|ebqdhqfc|1988-06-12
528|JCB|ghccpvmf|1698760785663|1698760785663|845552645298|kqosiroo|1951-02-25
529|JCB|nfcqyrbq|1698760785663|1698760785663|843449518692|zfnkctkh|1906-10-02
530|VISA|pkbzrkvi|1698760785663|1698760785663|84967870324|qsremxgk|1908-06-03
531|JCB|vsqwhflh|1698760785663|1698760785663|84074028443|juenvkhf|1900-11-13
532|VISA|xthojvrt|1698760785663|1698760785663|84790705991|mcwmytik|1921-12-07
533|VISA|onnloxgp|1698760785663|1698760785663|840183482032|wkijyubs|1932-07-14
534|JCB|gxgwcwya|1698760785663|1698760785663|84719795945|pxwipkwo|1958-09-18
535|HYBRID|haznejxm|1698760785663|1698760785663|84043429283|xilqlrdj|1995-11-21
536|JCB|dsxnupht|1698760785663|1698760785663|84700232631|nuojdoew|1945-12-06
537|JCB|rbbqvftk|1698760785663|1698760785663|84812440548|emucyzne|1904-11-04
538|HYBRID|yyfkikxs|1698760785663|1698760785663|848135837932|pquofvca|1984-08-18
539|VISA|ldcttazb|1698760785663|1698760785663|84097960333|ndsktzkv|1915-04-01
540|VISA|wijigioe|1698760785663|1698760785663|846421685388|axsvngtw|2006-07-27
541|JCB|eppihsau|1698760785663|1698760785663|844256628426|tzpqylpw|1905-12-10
542|VISA|cgvynxzl|1698760785663|1698760785663|84227658846|coruaiuj|1951-11-14
543|VISA|tpgxywrq|1698760785663|1698760785663|849477012353|giuoxpha|1999-03-28
544|HYBRID|dsahhrdh|1698760785663|1698760785663|84513465287|zngzlmkg|1952-03-17
545|VISA|kvxjzdmr|1698760785663|1698760785663|84821883317|dixtlexq|1953-09-24
546|VISA|nqdnuufb|1698760785663|1698760785663|841128827973|untudguq|1986-02-12
547|HYBRID|dchqskna|1698760785663|1698760785663|847874087204|hjxtzbzh|1989-02-20
548|VISA|livezfck|1698760785663|1698760785663|84295220206|itteputn|1907-01-23
549|JCB|xbzpcyiw|1698760785663|1698760785663|84276851036|dyuyqhbn|1988-10-16
550|VISA|qwltytra|1698760785663|1698760785663|845075531589|vncuserd|1984-08-22
551|VISA|msibeavo|1698760785663|1698760785663|84979601806|jshvokmd|1946-08-08
552|HYBRID|tmcznpue|1698760785663|1698760785663|84635538523|lcqrmvpu|1961-08-25
553|HYBRID|xvxxjswi|1698760785663|1698760785663|84205849457|npxkfuws|1984-06-24
554|VISA|absztrlj|1698760785663|1698760785663|84412853075|iutdyujr|1927-06-07
555|JCB|kofonhyf|1698760785663|1698760785663|84741835751|agivcxlx|1944-12-14
556|JCB|vafznriz|1698760785663|1698760785663|84520680930|vemlfzug|1964-03-15
557|JCB|mfppduac|1698760785663|1698760785663|840855611850|enbporqu|1961-01-05
558|VISA|qmqwcljz|1698760785663|1698760785663|84651231496|lwmkoono|1959-10-28
559|HYBRID|iiuorqzi|1698760785663|1698760785663|84895719950|chhgdfms|1906-11-01
560|JCB|poadkmgd|1698760785663|1698760785663|84869385690|flctmryz|1954-06-20
561|JCB|ndrlxwsv|1698760785663|1698760785663|842311136271|klxjycbj|1944-11-16
562|HYBRID|fauverbo|1698760785663|1698760785663|846558050323|twhivpii|1997-09-08
563|JCB|ldvoqsyo|1698760785663|1698760785663|849859435380|txobexso|1963-12-19
564|JCB|fksdtjua|1698760785663|1698760785663|84955592471|ddzstbme|1910-04-14
565|HYBRID|fadlkmcv|1698760785663|1698760785663|84712059707|iyuqbpjm|1990-11-05
566|JCB|vaqgalyd|1698760785663|1698760785663|84966051219|xdesccyf|1937-01-18
567|JCB|orhxwsyn|1698760785663|1698760785663|843878526078|xhmondfd|1941-12-24
568|HYBRID|bhjnfzks|1698760785663|1698760785663|84230686545|jdmqbwuo|1992-01-24
569|HYBRID|xssehukp|1698760785663|1698760785663|84935823233|xmaidnsm|1967-07-17
570|VISA|kscvrzex|1698760785663|1698760785663|84927874728|lodfwikm|1933-08-25
571|JCB|kgzgrwkw|1698760785663|1698760785663|846408297064|hunegjqm|1959-04-07
572|VISA|uvbkdwuw|1698760785663|1698760785663|847097927933|vfnagxcu|1933-10-17
